bodyId_post,class,celltypePredictedNt,predictedNtProb,hemilineage,modality,size,type_post,downstream,upstream,description
14672,ascending neuron,gaba,0.9259514808654785,05B,-,1162998185,AN05B036,4351,3441,5B in T2 RHS; 1st pass ECM
14746,intrinsic neuron,acetylcholine,0.9041355848312378,TBD,-,1084613260,INXXX212,4431,2538,-
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15070,intrinsic neuron,acetylcholine,0.8974912762641907,TBD,-,1051314230,INXXX212,4349,2643,-
15352,intrinsic neuron,gaba,0.8932679295539856,05B,mixed,928144001,IN05B028,2672,4085,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15450,ascending neuron,acetylcholine,0.7366201877593994,09B,unknown,991090219,AN09B037,479,2011,-
15528,intrinsic neuron,acetylcholine,0.8745031952857971,TBD,-,974257818,INXXX239,3950,3158,very close to midline and bilaterally symmetric
15760,intrinsic neuron,gaba,0.7734110355377197,00A,chemosensory_unknown,617566132,IN00A033,3143,1404,could be midline
15799,intrinsic neuron,acetylcholine,0.9461296200752258,01A,chemosensory_unknown,549128598,IN01A059,1943,2926,"aV, contra only"
15930,intrinsic neuron,acetylcholine,0.9444434642791748,01A,-,920724694,IN01A044,4273,2164,-
16010,intrinsic neuron,acetylcholine,0.961642324924469,01A,-,910861434,IN01A046,4420,2274,aV contra only
16071,intrinsic neuron,acetylcholine,0.9306089282035828,01A,chemosensory_unknown,630840975,IN01A061,2907,3765,"aV, mainly contra"
16084,intrinsic neuron,gaba,0.8726853728294373,TBD,-,788893095,INXXX305,6241,2024,was: group 16084
16442,intrinsic neuron,acetylcholine,0.8985395431518555,TBD,unknown,1931294376,INXXX100,9148,9103,-
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16577,intrinsic neuron,gaba,0.837509036064148,05B,mixed,917329218,IN05B028,3292,4140,-
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
16976,ascending neuron,acetylcholine,0.7936347723007202,09B,unknown,952740702,AN09B037,421,1855,9B? ECM; runs with 19A
17241,intrinsic neuron,acetylcholine,0.9228537082672119,01A,-,821156244,IN01A046,4205,2379,aV contra
17390,intrinsic neuron,glutamate,0.6813772916793823,02A,chemosensory_unknown,393240481,IN02A044,1464,787,aV; was: A4
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17993,intrinsic neuron,acetylcholine,0.8327167630195618,03A,-,711801115,IN03A055,3583,1557,-
18024,intrinsic neuron,acetylcholine,0.9195542335510254,01A,chemosensory_unknown,491852768,IN01A059,1819,2780,-
18229,intrinsic neuron,acetylcholine,0.9477362036705017,01A,chemosensory_unknown,686523994,IN01A059,3226,4460,aV
18660,intrinsic neuron,gaba,0.8622843623161316,05B,mixed,750761669,IN05B028,2424,3317,was: A4
18706,intrinsic neuron,acetylcholine,0.9096922278404236,01A,chemosensory_unknown,646886107,IN01A061,3038,3653,"aV, mainly contra"
18847,intrinsic neuron,gaba,0.8929450511932373,TBD,unknown,934749403,INXXX256,3749,2148,-
19241,intrinsic neuron,acetylcholine,0.9262809157371521,01A,chemosensory_unknown,609021008,IN01A045,4455,2036,"was: A3; aV, ipsi ventral dendrites, contra axon"
19264,intrinsic neuron,acetylcholine,0.932237446308136,01A,chemosensory_unknown,603217410,IN01A045,4193,2154,"was: A3; aV, ipsi ventral dendrites, contra axon"
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
20070,intrinsic neuron,acetylcholine,0.9139333367347717,TBD,-,561069366,INXXX365,2207,1689,-
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20545,intrinsic neuron,acetylcholine,0.922605574131012,01A,chemosensory_unknown,539617218,IN01A059,2529,3279,aV mostly contra
20558,intrinsic neuron,acetylcholine,0.9102005362510681,01A,chemosensory_unknown,529772843,IN01A059,2426,3262,aV contra
20669,intrinsic neuron,acetylcholine,0.8574352860450745,03A,-,527714949,IN03A082,2690,1492,3A in T3 LHS
21008,intrinsic neuron,glutamate,0.8320077657699585,02A,chemosensory_unknown,503360264,IN02A044,1721,933,aV
21105,sensory neuron,acetylcholine,0.8332494497299194,-,chemosensory,405708687,SNch01,2791,333,-
21209,sensory neuron,acetylcholine,0.7273494005203247,-,chemosensory,488292754,SNch01,3315,588,-
21438,intrinsic neuron,gaba,0.9004157185554504,05B,mixed,767401264,IN05B028,2465,3162,was: A4
22045,sensory neuron,acetylcholine,0.7875754833221436,-,chemosensory,484698028,SNch01,3001,491,-
22055,intrinsic neuron,glutamate,0.7116155028343201,02A,chemosensory_unknown,459474454,IN02A044,1915,1028,Runs with 2A in A3 - ant aV
22090,sensory neuron,acetylcholine,0.8019856214523315,-,chemosensory,483269677,SNch01,3370,576,-
22123,sensory neuron,acetylcholine,0.6600474715232849,-,chemosensory,444937729,SNch01,3527,425,-
22193,intrinsic neuron,glutamate,0.6792911291122437,02A,chemosensory_unknown,444155292,IN02A044,1806,935,-
22411,sensory neuron,acetylcholine,0.818818211555481,-,chemosensory,369379247,SNch01,2945,293,-
22564,intrinsic neuron,gaba,0.8444457650184631,TBD,unknown,1014174008,INXXX316,6167,7019,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22794,intrinsic neuron,acetylcholine,0.5537384152412415,01A,chemosensory_unknown,429615791,IN01A061,1928,3158,aV mostly contra
22801,intrinsic neuron,acetylcholine,0.8920558094978333,TBD,-,415102612,INXXX414,2558,951,-
23058,intrinsic neuron,glutamate,0.7349751591682434,02A,chemosensory_unknown,409540385,IN02A044,1590,938,-
23329,intrinsic neuron,gaba,0.7749475836753845,00A,chemosensory_unknown,545407125,IN00A033,2607,1242,could be midline
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23532,sensory neuron,acetylcholine,0.7432100772857666,-,chemosensory,384590231,SNch01,2982,594,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23851,intrinsic neuron,acetylcholine,0.9146054983139038,23B,mixed,462436304,IN23B058,1879,2087,23B in T3 LHS
24289,intrinsic neuron,glutamate,0.8381850123405457,02A,chemosensory_unknown,349428616,IN02A044,1283,565,aV
25001,intrinsic neuron,glutamate,0.7125620245933533,02A,chemosensory_unknown,371350979,IN02A044,1408,860,aV
25494,sensory neuron,acetylcholine,0.7772517800331116,-,chemosensory,343318839,SNch01,2603,346,-
25636,sensory neuron,acetylcholine,0.8279973864555359,-,chemosensory,387969901,SNch01,2563,259,-
26664,sensory neuron,acetylcholine,0.7523783445358276,-,chemosensory,368848461,SNch01,2461,243,-
27431,intrinsic neuron,gaba,0.47682783007621765,00A,-,776422450,IN00A017,3153,1632,-
28791,intrinsic neuron,gaba,0.7646539211273193,TBD,chemosensory_unknown,431440195,INXXX369,2725,1223,-
30464,ascending neuron,acetylcholine,0.839637041091919,09B,unknown,876332184,AN09B037,363,1774,9B? ECM; was A5
33558,intrinsic neuron,acetylcholine,0.9438371062278748,19B,chemosensory_unknown,622223909,IN19B068,3652,1479,pI? fig 8; 19B?
35994,TBD,unclear,0.943977952003479,-,-,110293133,unknown,955,191,large fragment but hard to join up
39142,intrinsic neuron,gaba,0.7827115654945374,TBD,tactile_unknown,264380354,INXXX429,1171,1187,-
101763,intrinsic neuron,gaba,0.8238992691040039,TBD,tactile_unknown,392356949,INXXX429,1766,2239,ant aV
102359,intrinsic neuron,acetylcholine,0.929660439491272,01A,chemosensory_unknown,761868735,IN01A045,4150,2079,"aV, ipsi ventral dendrites, contra axon"
102675,intrinsic neuron,glutamate,0.875190019607544,14A,-,680153071,IN14A020,4315,1244,pred glut; post aV
102798,intrinsic neuron,acetylcholine,0.9594910740852356,19B,chemosensory_unknown,616137879,IN19B068,3616,1660,pI? fig 8; 19B?
152445,intrinsic neuron,gaba,0.793830394744873,TBD,tactile_unknown,242188706,INXXX429,1093,1132,-
152738,sensory neuron,acetylcholine,0.7622908353805542,-,chemosensory,400959465,SNch01,2602,331,-
153042,intrinsic neuron,gaba,0.8814340233802795,TBD,tactile_unknown,554138099,INXXX429,2293,2522,-
153874,intrinsic neuron,acetylcholine,0.8210230469703674,TBD,-,971220564,INXXX244,3878,2236,-
154741,sensory neuron,acetylcholine,0.7745424509048462,-,chemosensory,462272719,SNch01,3464,537,-
154889,intrinsic neuron,acetylcholine,0.8826642632484436,23B,mixed,408423178,IN23B060,1858,1629,23B in T3 LHS
155278,intrinsic neuron,acetylcholine,0.9328480362892151,01A,chemosensory_unknown,526107360,IN01A059,2067,2908,-
158897,intrinsic neuron,acetylcholine,0.9086734056472778,23B,mixed,558120860,IN23B055,2223,2479,23B in T3 LHS
162621,intrinsic neuron,acetylcholine,0.9513570666313171,TBD,-,752816921,INXXX297,5446,1726,-
163348,intrinsic neuron,gaba,0.9111496806144714,TBD,unknown,244291794,INXXX455,877,934,aV
163802,sensory neuron,acetylcholine,0.7931068539619446,-,chemosensory,369568061,SNch01,2616,355,-
164113,intrinsic neuron,gaba,0.8653601408004761,TBD,tactile_unknown,206260324,INXXX429,645,682,was: A4; aV heads ventrally along midline
164552,intrinsic neuron,acetylcholine,0.8630427718162537,TBD,unknown,2204796512,INXXX100,8887,11748,-
164572,intrinsic neuron,acetylcholine,0.8539341688156128,TBD,chemosensory_unknown,582122203,INXXX370,3616,1394,-
10149,ascending neuron,acetylcholine,0.8532553911209106,TBD,tactile_unknown,3745362043,ANXXX027,7647,16777,-
10149,ascending neuron,acetylcholine,0.8532553911209106,TBD,tactile_unknown,3745362043,ANXXX027,7647,16777,-
10163,ascending neuron,acetylcholine,0.9477078318595886,23B,-,3296748513,AN23B003,9868,8669,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10585,ascending neuron,acetylcholine,0.6933901906013489,05B,proprioceptive_tactile,2486724360,AN05B096,6793,4165,5B? in T3 LHS; 1st pass ECM
10585,ascending neuron,acetylcholine,0.6933901906013489,05B,proprioceptive_tactile,2486724360,AN05B096,6793,4165,5B? in T3 LHS; 1st pass ECM
10878,ascending neuron,acetylcholine,0.9370914101600647,TBD,mixed,2483657766,ANXXX055,10012,8567,-
11222,ascending neuron,acetylcholine,0.9756197333335876,17A,tactile_unknown,2642137472,AN17A018,9071,6309,9B??
11358,ascending neuron,acetylcholine,0.6811413168907166,05B,proprioceptive_tactile,2514377091,AN05B096,6279,4149,5B in T3 RHS; ECM
11358,ascending neuron,acetylcholine,0.6811413168907166,05B,proprioceptive_tactile,2514377091,AN05B096,6279,4149,5B in T3 RHS; ECM
11387,ascending neuron,gaba,0.7646703124046326,05B,tactile_unknown,3358898090,AN05B009,17610,14636,cluster 11387; same neuromere as group 19868
11448,intrinsic neuron,acetylcholine,0.7213810086250305,TBD,mixed,1005716282,INXXX224,4937,2259,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11695,intrinsic neuron,acetylcholine,0.852316677570343,TBD,unknown,2225303836,INXXX100,9460,12170,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11789,ascending neuron,acetylcholine,0.9197999238967896,05B,-,2299171807,AN05B097,4960,2134,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11839,descending neuron,gaba,0.7862588167190552,NA,tactile_unknown,2237792761,DNxn180,14889,1574,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11895,ascending neuron,acetylcholine,0.9207219481468201,05B,-,2328625874,AN05B097,6199,2381,-
11992,intrinsic neuron,acetylcholine,0.9163490533828735,TBD,-,2130877759,INXXX073,13304,3466,crosses aV
12083,intrinsic neuron,acetylcholine,0.8914777040481567,17A,-,2284702453,IN17A016,12342,3941,9B?
12370,ascending neuron,acetylcholine,0.9306982159614563,08B,mixed,1874538465,AN08B023,8755,5317,grouped with AI
12556,intrinsic neuron,acetylcholine,0.9134504795074463,01A,chemosensory_unknown,1657676157,IN01A045,10871,3842,aV
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12563,ascending neuron,acetylcholine,0.9425469636917114,01A,chemosensory_unknown,1976740313,AN01A021,8702,7398,"aV, mainly contra"
12772,intrinsic neuron,acetylcholine,0.9214392304420471,04B,-,1942891030,IN04B007,9660,2718,-
12853,intrinsic neuron,acetylcholine,0.8862782120704651,04B,-,1600255534,IN04B008,5263,2985,-
12878,intrinsic neuron,acetylcholine,0.9029276371002197,01A,chemosensory_unknown,1647416021,IN01A045,10496,3140,aV
12878,intrinsic neuron,acetylcholine,0.9029276371002197,01A,chemosensory_unknown,1647416021,IN01A045,10496,3140,aV
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13052,ascending neuron,acetylcholine,0.8832308650016785,01A,chemosensory_unknown,1662765480,AN01A021,7491,6524,"aV, mainly contra"
13623,intrinsic neuron,gaba,0.35319867730140686,00A,-,1424633740,IN00A017,4278,2730,aV; may be midline rather than LHS
13709,intrinsic neuron,acetylcholine,0.8799465298652649,12A,-,855153121,IN12A048,3489,1399,-
13842,intrinsic neuron,acetylcholine,0.927803635597229,01A,mixed,1272647935,IN01A031,5457,4790,"aV, contra only"
13842,intrinsic neuron,acetylcholine,0.927803635597229,01A,mixed,1272647935,IN01A031,5457,4790,"aV, contra only"
14115,ascending neuron,gaba,0.9236704707145691,05B,-,1256172473,AN05B040,3890,3633,5B in T1 RHS; 1st pass ECM
14115,ascending neuron,gaba,0.9236704707145691,05B,-,1256172473,AN05B040,3890,3633,5B in T1 RHS; 1st pass ECM
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14959,intrinsic neuron,acetylcholine,0.9482380747795105,23B,mixed,819736049,IN23B032,4479,3907,23B in T3 LHS
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
14961,ascending neuron,acetylcholine,0.9152259826660156,09B,chemosensory_unknown,2194236769,AN09B018,6685,8039,arbours almost completely contralateral to soma
15009,sensory neuron,acetylcholine,0.7820526957511902,-,unknown,696646448,SNxx25,4785,668,-
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15019,ascending neuron,acetylcholine,0.9219996929168701,09B,chemosensory_unknown,1373781702,AN09B018,2751,3614,-
15352,intrinsic neuron,gaba,0.8932679295539856,05B,mixed,928144001,IN05B028,2672,4085,-
15363,ascending neuron,acetylcholine,0.9419374465942383,09B,chemosensory_unknown,1355027248,AN09B018,2801,3496,-
15645,intrinsic neuron,acetylcholine,0.9223254323005676,01A,chemosensory_unknown,969758911,IN01A045,6229,2453,ant aV
15776,intrinsic neuron,acetylcholine,0.901839017868042,04B,-,965014077,IN04B068,4152,1345,NOT 9B? in T3 RHS; ECM
16013,intrinsic neuron,acetylcholine,0.8350123763084412,12A,-,749229800,IN12A039,3237,985,-
16071,intrinsic neuron,acetylcholine,0.9306089282035828,01A,chemosensory_unknown,630840975,IN01A061,2907,3765,"aV, mainly contra"
16181,ascending neuron,acetylcholine,0.8568053841590881,17A,tactile,892720125,AN17A068,2715,1840,1A? in T1 RHS; 1st pass ECM
16414,ascending neuron,gaba,0.9205878376960754,05B,-,900388869,AN05B046,3078,3135,5B in T1 RHS; 1st pass ECM
16505,intrinsic neuron,acetylcholine,0.8486608862876892,01A,mixed,990882779,IN01A031,5763,4574,"aV, contra only"
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16556,ascending neuron,gaba,0.9068824052810669,05B,-,934917604,AN05B046,2971,2762,5B in T1 LHS; 1st pass ECM
16736,intrinsic neuron,acetylcholine,0.9423402547836304,01A,chemosensory_unknown,687908496,IN01A059,3114,4252,aV
16754,intrinsic neuron,gaba,0.8598071932792664,TBD,-,828787297,INXXX276,2234,1449,-
16825,intrinsic neuron,gaba,0.4790058434009552,00A,-,1054597913,IN00A017,4626,2279,may be midline rather than RHS
16840,intrinsic neuron,acetylcholine,0.7995721101760864,04B,-,821676320,IN04B100,3603,1333,-
16975,intrinsic neuron,acetylcholine,0.9333164095878601,03A,-,750921640,IN03A055,3300,1321,3A in T3 RHS
16975,intrinsic neuron,acetylcholine,0.9333164095878601,03A,-,750921640,IN03A055,3300,1321,3A in T3 RHS
17201,intrinsic neuron,acetylcholine,0.9299829006195068,12A,-,781882510,IN12A039,3620,1090,-
17201,intrinsic neuron,acetylcholine,0.9299829006195068,12A,-,781882510,IN12A039,3620,1090,-
17223,intrinsic neuron,acetylcholine,0.9315506219863892,03A,-,771127929,IN03A055,4295,1490,3A in T3 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
17566,intrinsic neuron,acetylcholine,0.9475799202919006,23B,mixed,777504785,IN23B032,4007,4013,23B in T3 RHS
18229,intrinsic neuron,acetylcholine,0.9477362036705017,01A,chemosensory_unknown,686523994,IN01A059,3226,4460,aV
18706,intrinsic neuron,acetylcholine,0.9096922278404236,01A,chemosensory_unknown,646886107,IN01A061,3038,3653,"aV, mainly contra"
18706,intrinsic neuron,acetylcholine,0.9096922278404236,01A,chemosensory_unknown,646886107,IN01A061,3038,3653,"aV, mainly contra"
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19701,intrinsic neuron,gaba,0.7267913818359375,TBD,-,591765727,INXXX359,3251,1028,-
19742,ascending neuron,gaba,0.7479709386825562,05B,mixed,793289387,AN05B059,1815,1448,5B in T3 RHS; ECM
19989,intrinsic neuron,acetylcholine,0.6719168424606323,01A,chemosensory_unknown,592604505,IN01A045,2593,2109,ant aV
20129,ascending neuron,acetylcholine,0.8794668316841125,09B,chemosensory_unknown,1060795929,AN09B018,1779,3361,-
20240,sensory neuron,acetylcholine,0.7210513353347778,-,unknown,566489384,SNxx29,4447,594,unusual
20240,sensory neuron,acetylcholine,0.7210513353347778,-,unknown,566489384,SNxx29,4447,594,unusual
20545,intrinsic neuron,acetylcholine,0.922605574131012,01A,chemosensory_unknown,539617218,IN01A059,2529,3279,aV mostly contra
20558,intrinsic neuron,acetylcholine,0.9102005362510681,01A,chemosensory_unknown,529772843,IN01A059,2426,3262,aV contra
20672,ascending neuron,acetylcholine,0.7670592665672302,17A,tactile,927607304,AN17A068,2748,1561,1A? in T1 LHS
20852,intrinsic neuron,acetylcholine,0.9192136526107788,23B,mixed,570807789,IN23B058,2153,2584,23B in T3 RHS
20852,intrinsic neuron,acetylcholine,0.9192136526107788,23B,mixed,570807789,IN23B058,2153,2584,23B in T3 RHS
21105,sensory neuron,acetylcholine,0.8332494497299194,-,chemosensory,405708687,SNch01,2791,333,-
21105,sensory neuron,acetylcholine,0.8332494497299194,-,chemosensory,405708687,SNch01,2791,333,-
21298,intrinsic neuron,glutamate,0.9383662939071655,08A,-,488430016,IN08A035,1690,676,13A in T3 RHS
21377,intrinsic neuron,acetylcholine,0.8416747450828552,03A,-,554891269,IN03A055,3359,1602,3A in T3 RHS
21438,intrinsic neuron,gaba,0.9004157185554504,05B,mixed,767401264,IN05B028,2465,3162,was: A4
22217,sensory neuron,acetylcholine,0.7897810935974121,-,chemosensory,407439731,SNch01,3291,676,-
22217,sensory neuron,acetylcholine,0.7897810935974121,-,chemosensory,407439731,SNch01,3291,676,-
22228,sensory neuron,acetylcholine,0.7733204364776611,-,chemosensory,506259792,SNch01,3599,616,-
22314,intrinsic neuron,glutamate,0.7879443168640137,02A,chemosensory_unknown,443459180,IN02A044,1828,811,aV
22411,sensory neuron,acetylcholine,0.818818211555481,-,chemosensory,369379247,SNch01,2945,293,-
22411,sensory neuron,acetylcholine,0.818818211555481,-,chemosensory,369379247,SNch01,2945,293,-
22543,sensory neuron,acetylcholine,0.7578430771827698,-,chemosensory,426255279,SNch01,3393,548,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22594,ascending neuron,acetylcholine,0.9291706681251526,09B,chemosensory_unknown,2166200852,AN09B018,6178,8365,-
22794,intrinsic neuron,acetylcholine,0.5537384152412415,01A,chemosensory_unknown,429615791,IN01A061,1928,3158,aV mostly contra
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23476,sensory neuron,acetylcholine,0.6957475543022156,-,chemosensory,420076845,SNch01,2843,301,-
23768,intrinsic neuron,acetylcholine,0.8444231748580933,TBD,chemosensory_unknown,518478268,INXXX400,2740,1135,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23783,sensory neuron,acetylcholine,0.8116188049316406,-,chemosensory,400315935,SNch01,2835,366,-
23851,intrinsic neuron,acetylcholine,0.9146054983139038,23B,mixed,462436304,IN23B058,1879,2087,23B in T3 LHS
24009,intrinsic neuron,glutamate,0.9415377974510193,08A,-,456332724,IN08A043,1111,837,13A in T3 RHS
24180,sensory neuron,acetylcholine,0.8273647427558899,-,chemosensory,359128096,SNch01,2709,281,-
24407,intrinsic neuron,acetylcholine,0.9149786233901978,23B,mixed,484484268,IN23B058,1691,1986,23B in T3 LHS
24552,intrinsic neuron,acetylcholine,0.8939825892448425,23B,mixed,485923862,IN23B055,1911,2347,23B? in T3 RHS
24552,intrinsic neuron,acetylcholine,0.8939825892448425,23B,mixed,485923862,IN23B055,1911,2347,23B? in T3 RHS
25614,sensory ascending,acetylcholine,0.6785488724708557,-,unknown,508956750,SNxx29,2760,360,-
25773,intrinsic neuron,gaba,0.9148769974708557,TBD,unknown,324120399,INXXX440,966,647,-
35994,TBD,unclear,0.943977952003479,-,-,110293133,unknown,955,191,large fragment but hard to join up
100984,intrinsic neuron,gaba,0.868680477142334,TBD,-,595516717,INXXX359,2965,921,-
100984,intrinsic neuron,gaba,0.868680477142334,TBD,-,595516717,INXXX359,2965,921,-
101527,sensory neuron,acetylcholine,0.7024539113044739,-,chemosensory,503959715,SNch01,3761,760,-
101527,sensory neuron,acetylcholine,0.7024539113044739,-,chemosensory,503959715,SNch01,3761,760,-
153076,ascending neuron,acetylcholine,0.9345770478248596,23B,-,3476157435,AN23B003,9947,9202,-
154741,sensory neuron,acetylcholine,0.7745424509048462,-,chemosensory,462272719,SNch01,3464,537,-
154889,intrinsic neuron,acetylcholine,0.8826642632484436,23B,mixed,408423178,IN23B060,1858,1629,23B in T3 LHS
163802,sensory neuron,acetylcholine,0.7931068539619446,-,chemosensory,369568061,SNch01,2616,355,-
163802,sensory neuron,acetylcholine,0.7931068539619446,-,chemosensory,369568061,SNch01,2616,355,-
163802,sensory neuron,acetylcholine,0.7931068539619446,-,chemosensory,369568061,SNch01,2616,355,-
164570,intrinsic neuron,glutamate,0.6981445550918579,02A,chemosensory_unknown,458541493,IN02A044,1759,1004,aV; Runs with 2A in A3
205886,Interneuron TBD,unclear,0.5557059049606323,-,-,91838525,unknown,1410,140,"large fragment, probably cut off from T2 interneuron"
205886,Interneuron TBD,unclear,0.5557059049606323,-,-,91838525,unknown,1410,140,"large fragment, probably cut off from T2 interneuron"
10327,ascending neuron,gaba,0.8990495204925537,05B,chemosensory_unknown,4888925789,AN05B004,11594,12780,-
10359,motor neuron,glutamate,0.36093318462371826,TBD,-,4482382699,MNad23,47,3575,-
10878,ascending neuron,acetylcholine,0.9370914101600647,TBD,mixed,2483657766,ANXXX055,10012,8567,-
11453,efferent neuron,gaba,0.4014788866043091,00B,-,2404405437,EN00B016,22,2881,dorsal
11469,efferent neuron,acetylcholine,0.34182679653167725,00B,-,2399933852,EN00B010,7,2631,-
11648,intrinsic neuron,acetylcholine,0.9563730955123901,TBD,-,2279961645,INXXX084,8741,5226,-
11670,ascending neuron,gaba,0.9020493030548096,05B,chemosensory_unknown,4470552769,AN05B004,11168,12236,-
11758,ascending neuron,acetylcholine,0.8968434929847717,09B,chemosensory_unknown,2222224884,AN09B018,4768,6716,-
11765,efferent neuron,gaba,0.43569573760032654,00B,-,2182603886,EN00B014,19,2414,-
11810,ascending neuron,acetylcholine,0.9030006527900696,TBD,mixed,2555347806,ANXXX055,10081,8699,-
11828,intrinsic neuron,acetylcholine,0.7904059290885925,TBD,-,1704747933,INXXX149,10054,6436,-
11839,descending neuron,gaba,0.7862588167190552,NA,tactile_unknown,2237792761,DNxn180,14889,1574,-
11870,intrinsic neuron,acetylcholine,0.9583633542060852,TBD,-,2138325169,INXXX084,8383,4924,-
11873,intrinsic neuron,acetylcholine,0.9635022878646851,TBD,-,2196175505,INXXX084,8508,4949,-
11878,ascending neuron,acetylcholine,0.8680905699729919,09B,chemosensory_unknown,2153030171,AN09B018,4635,6436,-
11959,descending neuron,gaba,0.9039970636367798,NA,chemosensory_unknown,4375046907,DNg98,38669,1916,-
12539,ascending neuron,acetylcholine,0.9410874843597412,TBD,-,1784943546,ANXXX099,5565,3806,-
12691,intrinsic neuron,acetylcholine,0.9560533165931702,TBD,-,2368720912,INXXX084,8937,4906,-
13020,descending neuron,gaba,0.5705164074897766,-,-,1542882666,DNg66,8963,1154,-
13190,intrinsic neuron,acetylcholine,0.8296947479248047,TBD,-,1760161382,INXXX149,10910,6251,-
13222,intrinsic neuron,acetylcholine,0.8358033895492554,TBD,-,1506674204,INXXX137,9349,5184,-
13316,intrinsic neuron,acetylcholine,0.8337713479995728,TBD,-,1542658597,INXXX137,9288,5637,cluster 13620
13534,efferent neuron,acetylcholine,0.40074461698532104,00B,-,1912971359,EN00B018,113,6639,dorsal
13785,intrinsic neuron,acetylcholine,0.8863173723220825,TBD,-,981672531,INXXX239,4292,3273,-
14188,intrinsic neuron,acetylcholine,0.9583793878555298,01A,chemosensory_unknown,527960741,IN01A061,1975,2847,"aV, contra only, was: A5"
14487,ascending neuron,acetylcholine,0.9574224352836609,TBD,chemosensory_unknown,1171534908,ANXXX196,3657,4066,-
14605,intrinsic neuron,gaba,0.8306366801261902,00A,chemosensory_unknown,1425731564,IN00A024,5099,3350,-
